Date,Open,High,Low,Close,Adj Close,Volume
2023-04-25,266.100006,275.000000,263.600006,272.500000,271.443878,1426289
2023-04-26,271.500000,272.700012,267.149994,268.700012,267.658569,544138
2023-04-27,267.700012,287.899994,266.799988,283.899994,282.799683,2004389
2023-04-28,283.899994,285.350006,279.250000,282.899994,281.803528,923741
2023-05-02,285.250000,288.600006,282.000000,284.200012,283.098541,915921
2023-05-03,283.049988,283.799988,273.750000,277.250000,276.175446,461698
2023-05-04,278.700012,279.000000,262.000000,271.899994,270.846161,1215808
2023-05-05,273.000000,273.000000,265.100006,269.649994,268.604889,277654
2023-05-08,267.000000,276.299988,265.000000,271.149994,270.099060,789627
2023-05-09,272.250000,274.750000,263.100006,268.549988,267.509155,877711
2023-05-10,270.000000,283.500000,268.549988,282.049988,280.956848,2257329
2023-05-11,285.000000,287.700012,275.500000,276.899994,275.826813,638845
2023-05-12,277.200012,278.000000,268.600006,270.500000,269.451630,447689
2023-05-15,271.250000,275.700012,268.600006,269.549988,268.505280,274429
2023-05-16,270.000000,278.950012,268.850006,270.250000,269.202576,327922
2023-05-17,270.250000,273.549988,265.500000,268.850006,267.807983,483423
2023-05-18,270.000000,276.399994,269.299988,271.250000,270.198700,373148
2023-05-19,272.450012,284.000000,272.399994,281.350006,280.259552,1606279
2023-05-22,281.350006,287.750000,272.399994,279.299988,278.217499,1497204
2023-05-23,280.600006,290.000000,278.149994,283.200012,282.102386,1693994
2023-05-24,282.500000,286.000000,279.149994,280.299988,279.213593,719603
2023-05-25,281.200012,281.250000,271.000000,278.299988,277.221344,742054
2023-05-26,279.299988,286.200012,278.899994,283.850006,282.749878,788079
2023-05-29,283.000000,289.000000,275.799988,277.899994,276.822937,1098689
2023-05-30,279.450012,281.850006,276.500000,279.549988,278.466522,369225
2023-05-31,281.500000,284.600006,278.399994,283.950012,282.849487,498111
2023-06-01,286.500000,287.500000,280.799988,282.899994,281.803528,946554
2023-06-02,283.950012,300.000000,282.750000,298.399994,297.243469,3800428
2023-06-05,300.899994,301.750000,292.100006,294.100006,292.960144,2005945
2023-06-06,294.399994,297.750000,291.149994,295.399994,294.255096,758550
2023-06-07,295.000000,296.649994,287.000000,290.000000,288.876038,1056371
2023-06-08,292.000000,292.000000,270.600006,279.399994,278.317108,1995408
2023-06-09,280.000000,281.049988,270.549988,271.149994,270.099060,1360300
2023-06-12,272.850006,281.049988,271.049988,276.200012,275.129517,2446980
2023-06-13,277.799988,286.000000,274.399994,284.850006,283.745972,2676468
2023-06-14,287.899994,288.799988,278.299988,280.250000,279.163818,692127
2023-06-15,280.950012,283.200012,275.299988,278.750000,277.669617,507949
2023-06-16,279.100006,293.500000,279.100006,291.649994,290.519653,2807898
2023-06-19,293.000000,293.700012,284.950012,285.950012,284.841736,931906
2023-06-20,286.950012,295.399994,284.149994,292.149994,291.017670,1608105
2023-06-21,291.000000,293.750000,287.299988,291.000000,289.872162,504653
2023-06-22,290.049988,296.500000,284.299988,284.899994,283.795776,492804
2023-06-23,286.000000,286.799988,280.350006,282.100006,281.006653,822264
2023-06-26,282.000000,289.899994,281.299988,287.950012,286.833984,1796270
2023-06-27,289.700012,289.700012,281.299988,282.450012,281.355316,343640
2023-06-28,282.649994,284.950012,279.000000,280.000000,278.914795,353762
2023-06-30,280.950012,284.500000,277.350006,282.500000,281.405121,457685
2023-07-03,278.100006,296.399994,278.100006,293.799988,292.661316,1988040
2023-07-04,294.299988,295.000000,277.500000,284.549988,283.447144,5724602
2023-07-05,288.000000,293.000000,286.549988,287.299988,286.186462,1231457
2023-07-06,289.100006,294.000000,286.649994,291.500000,290.370239,765536
2023-07-07,293.200012,303.000000,290.750000,294.350006,293.209167,5644828
2023-07-10,294.700012,299.000000,288.049988,291.350006,290.220825,655853
2023-07-11,293.000000,307.700012,291.000000,301.850006,300.680115,3727133
2023-07-12,305.500000,306.649994,296.000000,300.100006,298.936890,1190426
2023-07-13,300.600006,300.600006,292.299988,295.299988,294.155487,688213
2023-07-14,297.399994,300.649994,295.299988,298.899994,297.741516,585829
2023-07-17,301.500000,309.149994,296.799988,307.500000,306.308228,1425121
2023-07-18,309.000000,310.000000,298.100006,305.399994,304.216339,953309
2023-07-19,304.000000,310.000000,303.000000,306.149994,304.963440,580424
2023-07-20,307.950012,309.000000,301.250000,302.450012,301.277802,490007
2023-07-21,303.549988,303.549988,295.950012,300.450012,300.079285,521345
2023-07-24,302.700012,312.000000,301.049988,304.549988,304.174194,1039828
2023-07-25,306.649994,316.700012,306.200012,312.399994,312.014526,1375920
2023-07-26,314.500000,316.350006,308.399994,309.850006,309.467682,411451
2023-07-27,312.000000,312.000000,304.399994,305.500000,305.123047,416195
2023-07-28,306.000000,312.450012,306.000000,307.399994,307.020691,318085
2023-07-31,310.000000,311.000000,306.450012,308.850006,308.468903,341781
2023-08-01,309.950012,309.950012,302.149994,303.700012,303.325256,402749
2023-08-02,302.200012,305.950012,288.549988,292.399994,292.039185,731187
2023-08-03,293.850006,300.649994,285.049988,294.100006,293.737091,1053212
2023-08-04,289.000000,303.549988,289.000000,299.549988,299.180359,780862
2023-08-07,300.000000,301.200012,292.799988,294.950012,294.586060,438611
2023-08-08,295.799988,295.799988,280.000000,288.600006,288.243896,3469455
2023-08-09,291.200012,304.000000,291.200012,298.100006,297.732178,3058404
2023-08-10,300.700012,303.299988,295.100006,296.649994,296.283936,581600
2023-08-11,299.000000,303.000000,294.149994,300.750000,300.378906,802586
2023-08-14,302.000000,302.950012,292.000000,298.600006,298.231567,354975
2023-08-16,296.100006,300.500000,295.299988,295.950012,295.584839,271152
2023-08-17,298.000000,311.950012,296.350006,307.899994,307.520050,2097398
2023-08-18,308.500000,320.250000,307.649994,315.899994,315.510193,2396789
2023-08-21,316.500000,322.000000,312.000000,313.950012,313.562622,1080275
2023-08-22,313.750000,323.100006,313.000000,318.000000,317.607605,1559163
2023-08-23,319.000000,320.000000,314.000000,315.149994,314.761108,406433
2023-08-24,316.899994,324.000000,314.000000,317.350006,316.958405,735223
2023-08-25,315.000000,318.000000,306.450012,309.450012,309.068176,422016
2023-08-28,310.000000,326.100006,309.000000,324.350006,323.949768,5560201
2023-08-29,326.100006,329.700012,322.000000,323.399994,323.000946,1897784
2023-08-30,325.799988,330.399994,322.549988,325.350006,324.948547,521232
2023-08-31,326.450012,333.000000,323.049988,327.200012,326.796265,672952
2023-09-01,328.899994,346.799988,327.500000,345.250000,344.823975,3047391
2023-09-04,346.000000,353.149994,340.149994,351.750000,351.315948,2162727
2023-09-05,352.000000,354.799988,340.899994,343.850006,343.425720,614284
2023-09-06,345.950012,349.149994,334.350006,341.350006,340.928802,513298
2023-09-07,342.000000,354.250000,337.000000,351.399994,350.966400,486429
2023-09-08,351.049988,357.000000,345.700012,347.049988,346.621765,370390
2023-09-11,348.950012,353.600006,341.899994,349.750000,349.318420,400944
2023-09-12,348.000000,349.649994,327.000000,332.600006,332.189606,1196714
2023-09-13,335.000000,339.549988,327.000000,335.850006,335.435577,567996
2023-09-14,337.950012,344.399994,337.399994,342.850006,342.426941,903270
2023-09-15,339.850006,348.000000,339.850006,343.600006,343.176025,471189
2023-09-18,340.350006,345.899994,337.000000,340.399994,339.979950,868890
2023-09-20,335.000000,340.899994,332.500000,335.049988,334.636566,1335334
2023-09-21,334.950012,339.000000,323.000000,326.500000,326.097107,332037
2023-09-22,326.850006,332.649994,324.100006,330.350006,329.942383,463963
2023-09-25,325.850006,335.899994,322.149994,325.799988,325.397980,447326
2023-09-26,325.000000,334.200012,324.000000,332.149994,331.740143,432464
2023-09-27,333.899994,333.899994,326.000000,328.649994,328.244446,393270
2023-09-28,328.950012,334.899994,328.500000,330.700012,330.291962,715394
2023-09-29,331.700012,335.500000,330.200012,333.000000,332.589111,377811
2023-10-03,333.399994,335.000000,324.799988,327.799988,327.395508,509486
2023-10-04,329.399994,330.000000,319.399994,326.100006,325.697632,784917
2023-10-05,326.549988,329.000000,318.049988,325.950012,325.547821,740845
2023-10-06,327.950012,339.000000,326.899994,335.649994,335.235809,1007450
2023-10-09,334.000000,334.000000,324.750000,326.600006,326.196991,330156
2023-10-10,327.950012,337.149994,327.000000,334.299988,333.887482,2287785
2023-10-11,336.649994,345.000000,336.299988,344.200012,343.775299,2139911
2023-10-12,345.950012,351.700012,344.000000,345.250000,344.823975,894391
2023-10-13,344.899994,346.850006,338.000000,339.500000,339.081085,339823
2023-10-16,341.000000,341.750000,336.100006,337.750000,337.333252,273114
2023-10-17,338.049988,340.750000,334.000000,338.750000,338.332001,274060
2023-10-18,340.500000,344.100006,335.000000,341.100006,340.679108,357581
2023-10-19,340.000000,369.950012,338.049988,363.649994,363.201263,6601663
2023-10-20,365.000000,367.250000,353.100006,355.799988,355.360962,1386162
2023-10-23,357.700012,358.200012,322.600006,326.649994,326.246918,880549
2023-10-25,328.000000,334.549988,315.000000,327.149994,326.746307,1018982
2023-10-26,326.649994,337.299988,313.000000,331.799988,331.390564,1008906
2023-10-27,332.149994,343.299988,332.149994,336.700012,336.284546,565998
2023-10-30,336.700012,337.600006,327.250000,329.149994,328.743835,394352
2023-10-31,329.950012,332.950012,321.950012,325.799988,325.397980,363349
2023-11-01,325.700012,344.899994,323.850006,339.200012,338.781464,1710333
2023-11-02,337.500000,342.000000,326.000000,337.399994,336.983673,7331918
2023-11-03,340.000000,351.000000,336.049988,341.700012,341.278381,2539574
2023-11-06,344.950012,344.950012,335.500000,337.299988,336.883789,5482019
2023-11-07,339.000000,340.850006,334.299988,337.649994,337.233368,584184
2023-11-08,339.000000,351.299988,338.000000,342.850006,342.426941,1549246
2023-11-09,344.000000,353.299988,343.950012,349.649994,349.218536,1882062
2023-11-10,349.049988,351.500000,339.799988,349.500000,349.068726,494883
2023-11-13,355.950012,355.950012,343.049988,345.200012,344.774048,245859
2023-11-15,353.000000,353.750000,345.299988,350.049988,349.618042,1023054
2023-11-16,350.950012,354.399994,340.149994,346.100006,345.672943,1598857
2023-11-17,347.899994,349.700012,340.000000,341.000000,340.579224,318941
2023-11-20,342.549988,345.700012,339.000000,340.850006,340.429413,193497
2023-11-21,340.049988,353.500000,340.049988,352.000000,351.565643,693822
2023-11-22,354.000000,357.000000,341.000000,342.299988,341.877625,917947
2023-11-23,344.450012,349.750000,338.000000,342.600006,342.177246,818024
2023-11-24,344.000000,347.750000,339.950012,340.399994,339.979950,409372
2023-11-28,341.899994,342.000000,335.000000,336.200012,335.785156,367590
2023-11-29,339.700012,375.399994,338.600006,373.149994,372.689545,8753169
2023-11-30,374.750000,375.899994,362.100006,365.250000,364.799316,1744108
2023-12-01,368.000000,371.000000,361.200012,366.600006,366.147644,681039
2023-12-04,372.100006,380.000000,365.000000,374.450012,373.987976,1163844
2023-12-05,378.500000,386.299988,373.649994,378.149994,377.683380,2141826
2023-12-06,380.799988,382.049988,369.899994,380.350006,379.880676,1606530
2023-12-07,379.200012,379.200012,371.899994,374.700012,374.237671,519721
2023-12-08,375.950012,378.899994,368.000000,373.850006,373.388702,253130
2023-12-11,373.000000,382.500000,368.750000,375.649994,375.186462,415923
2023-12-12,379.649994,388.399994,376.549988,383.350006,382.876984,1919095
2023-12-13,383.250000,383.950012,378.450012,381.649994,381.179077,260992
2023-12-14,386.000000,391.000000,380.049988,382.350006,381.878204,687553
2023-12-15,384.899994,384.899994,374.100006,383.200012,382.727173,453884
2023-12-18,383.200012,386.000000,377.799988,384.799988,384.325165,1157062
2023-12-19,384.000000,404.250000,379.200012,401.049988,400.555115,2242120
2023-12-20,401.000000,401.000000,372.250000,375.399994,374.936768,1080377
2023-12-21,374.000000,386.399994,369.000000,382.600006,382.127899,659226
2023-12-22,384.000000,388.000000,381.000000,384.000000,383.526184,323404
2023-12-26,384.000000,386.950012,377.950012,386.250000,385.773407,838526
2023-12-27,387.000000,389.750000,379.100006,382.750000,382.277710,222161
2023-12-28,384.299988,387.000000,376.600006,378.100006,377.633453,147907
2023-12-29,377.549988,389.200012,376.600006,386.250000,385.773407,609171
2024-01-01,386.000000,387.649994,380.000000,385.250000,384.774628,178572
2024-01-02,385.250000,385.250000,375.299988,377.950012,377.483643,397640
2024-01-03,378.000000,389.299988,377.100006,384.350006,383.875732,425901
2024-01-04,386.399994,387.000000,376.000000,380.100006,379.630981,254164
2024-01-05,385.750000,386.000000,379.149994,380.250000,379.780792,177513
2024-01-08,380.649994,383.049988,373.200012,375.899994,375.436157,176416
2024-01-09,377.049988,392.000000,374.149994,388.450012,387.970703,1774392
2024-01-10,390.100006,394.600006,381.649994,390.799988,390.317780,986025
2024-01-11,391.000000,396.899994,383.950012,389.549988,389.069305,772651
2024-01-12,392.950012,408.700012,385.850006,392.100006,391.616180,2202959
2024-01-15,397.000000,403.700012,394.200012,396.250000,395.761047,1711132
2024-01-16,398.399994,401.399994,382.000000,384.200012,383.725922,817975
2024-01-17,381.500000,405.000000,377.000000,400.649994,400.155609,1585112
2024-01-18,403.799988,409.549988,386.950012,401.200012,400.704956,1438249
2024-01-19,402.399994,408.700012,396.799988,399.950012,399.456512,330806
2024-01-23,406.299988,407.450012,394.500000,400.600006,400.105682,531575
2024-01-24,400.600006,407.000000,392.000000,397.100006,396.610016,574038
2024-01-25,405.899994,409.899994,397.100006,408.200012,407.696320,526481
2024-01-29,408.049988,414.000000,404.649994,406.100006,405.598907,421377
2024-01-30,406.750000,413.350006,405.000000,408.649994,408.145752,483061
2024-01-31,409.000000,415.000000,406.000000,412.500000,411.990997,485297
2024-02-01,415.000000,416.649994,402.750000,405.549988,405.049561,442526
2024-02-02,406.750000,411.899994,402.200012,404.950012,404.450317,407195
2024-02-05,407.250000,415.850006,402.000000,409.100006,408.595215,533405
2024-02-06,411.149994,415.750000,404.299988,414.399994,413.888641,449014
2024-02-07,416.350006,419.950012,407.100006,408.549988,408.045868,248713
2024-02-08,409.750000,412.549988,405.299988,406.700012,406.198181,285343
2024-02-09,407.950012,409.250000,395.549988,399.799988,399.306671,244640
2024-02-12,404.000000,418.000000,393.049988,399.149994,398.657471,722702
2024-02-13,396.899994,408.299988,386.100006,405.200012,404.700012,654080
2024-02-14,392.049988,417.750000,392.049988,409.750000,409.750000,498475
2024-02-15,412.399994,413.049988,402.000000,404.000000,404.000000,445571
2024-02-16,400.000000,429.899994,400.000000,406.250000,406.250000,1422358
2024-02-19,425.549988,442.149994,422.200012,425.750000,425.750000,2102733
2024-02-20,444.899994,449.950012,424.399994,427.500000,427.500000,2071532
2024-02-21,430.899994,435.000000,419.899994,430.399994,430.399994,687972
