Date,Open,High,Low,Close,Adj Close,Volume
2023-10-25,52.776478,55.116253,51.463940,51.846760,51.846760,43516023699
2023-10-26,51.850292,53.778328,51.241505,52.411217,52.411217,29688547312
2023-10-27,52.412445,54.735325,51.450848,52.651867,52.651867,26411456815
2023-10-28,52.654175,52.662823,50.271507,50.861927,50.861927,20178991564
2023-10-29,50.861374,52.190842,50.828934,51.771561,51.771561,11897214052
2023-10-30,51.771641,53.539242,51.327755,53.235954,53.235954,13597638943
2023-10-31,53.237568,54.105560,52.300621,54.104900,54.104900,21158232978
2023-11-01,54.108093,54.631901,52.036842,52.963036,52.963036,24858396668
2023-11-02,52.962460,55.622070,51.612198,55.622070,55.622070,27602112547
2023-11-03,55.629765,57.118179,53.871082,55.027252,55.027252,29882937724
2023-11-04,55.019077,55.890656,53.745567,55.877934,55.877934,22579689881
2023-11-05,55.880463,56.662155,55.238846,56.371082,56.371082,13431291977
2023-11-06,56.370537,58.006126,56.131725,57.657238,57.657238,19658777611
2023-11-07,57.655792,61.202820,57.452477,61.202820,61.202820,23597911903
2023-11-08,61.206242,61.935883,58.108299,61.766037,61.766037,33911342772
2023-11-09,61.761971,67.191719,61.338264,65.699524,65.699524,46352753110
2023-11-10,65.694923,71.362129,65.506660,71.362129,71.362129,66794373999
2023-11-11,71.308762,72.345589,68.247444,70.329575,70.329575,45886836692
2023-11-12,70.322670,70.373268,66.498840,66.875824,66.875824,45168447965
2023-11-13,66.880341,77.041786,64.959122,74.763649,74.763649,76854458569
2023-11-14,74.776321,79.185905,72.011063,73.535034,73.535034,81377440890
2023-11-15,73.552620,81.446655,70.971527,76.014778,76.014778,113602864285
2023-11-16,76.040993,79.717621,73.925095,76.698868,76.698868,89163701033
2023-11-17,76.696915,78.386322,69.700249,70.360672,70.360672,81092979549
2023-11-18,70.363220,72.692581,66.247330,69.193123,69.193123,56047604550
2023-11-19,69.204468,69.304367,65.214523,69.295364,69.295364,37484177101
2023-11-20,69.302780,71.299316,67.953560,71.060425,71.060425,34015248055
2023-11-21,71.064445,72.220802,67.552269,67.617645,67.617645,37529370128
2023-11-22,67.619972,68.313560,60.517757,61.054646,61.054646,54168692324
2023-11-23,61.041069,65.342506,60.836891,64.485199,64.485199,40485615930
2023-11-24,64.482285,65.357742,63.834087,64.419830,64.419830,24816416365
2023-11-25,64.419403,66.242432,63.033398,63.317299,63.317299,36829633872
2023-11-26,63.319195,64.927086,63.212357,64.927086,64.927086,28380196682
2023-11-27,64.927284,65.383369,62.338909,63.573910,63.573910,28050005697
2023-11-28,63.566448,63.935623,60.907906,61.946495,61.946495,28934518730
2023-11-29,61.946171,63.163128,60.918732,62.391762,62.391762,35339052794
2023-11-30,62.393372,64.167038,62.107780,63.138920,63.138920,34675971281
2023-12-01,63.139332,65.079712,62.783039,63.558147,63.558147,39967309786
2023-12-02,63.559711,66.558533,63.076839,66.558533,66.558533,41565150629
2023-12-03,66.557251,68.575333,66.422295,67.950546,67.950546,37871882390
2023-12-04,67.948814,68.487190,66.671829,67.769096,67.769096,38155904939
2023-12-05,67.768814,69.702568,65.881264,67.554878,67.554878,58248313531
2023-12-06,67.557076,68.266815,65.586388,67.777313,67.777313,38480674503
2023-12-07,67.775002,70.474098,67.153923,68.236877,68.236877,51717771140
2023-12-08,68.245705,71.368378,67.924683,70.214134,70.214134,45996610644
2023-12-09,70.220322,75.904648,70.220322,75.623283,75.623283,54536970628
2023-12-10,75.623383,78.722221,73.473442,73.828705,73.828705,65644100682
2023-12-11,73.828278,77.578018,73.605087,76.924576,76.924576,39075936810
2023-12-12,76.931458,78.254868,68.221718,70.162033,70.162033,68804449870
2023-12-13,70.160110,74.902267,70.138351,73.892754,73.892754,53621226691
2023-12-14,73.877228,74.467140,69.669563,73.925346,73.925346,51922471655
2023-12-15,73.919266,75.153748,72.340096,73.643822,73.643822,41076306935
2023-12-16,73.643517,73.662521,69.716087,69.716087,69.716087,30852893525
2023-12-17,69.717468,71.831871,69.318634,70.578217,70.578217,23903745681
2023-12-18,70.578918,70.757828,67.883064,68.004822,68.004822,25405630866
2023-12-19,68.000847,68.466339,63.305042,66.527214,66.527214,42557800864
2023-12-20,66.530190,68.266350,62.721027,63.591995,63.591995,41013860007
2023-12-21,63.595406,66.271996,62.993443,64.540833,64.540833,46730205628
2023-12-22,64.549110,68.151039,64.152504,67.936501,67.936501,44993552715
2023-12-23,67.932983,73.054909,67.717232,73.051430,73.051430,64411364601
2023-12-24,73.058960,73.369225,69.288712,71.602409,71.602409,36844487886
2023-12-25,71.601280,73.583885,69.683121,70.781700,70.781700,55642721848
2023-12-26,70.777176,76.552612,69.863533,75.849854,75.849854,58284589288
2023-12-27,75.851677,85.365494,71.885162,84.465492,84.465492,143537008925
2023-12-28,84.479454,90.657150,82.297562,86.567879,86.567879,151139747153
2023-12-29,86.551865,88.823952,82.364708,83.173996,83.173996,85562499113
2023-12-30,83.175919,84.612305,79.362221,81.002449,81.002449,63205474678
2023-12-31,81.002113,82.167526,78.859337,79.314919,79.314919,32320629562
2024-01-01,79.305542,84.072548,78.747635,80.785217,80.785217,42220692292
2024-01-02,80.786911,84.627083,79.836884,84.505157,84.505157,36866133006
2024-01-03,84.510666,85.999214,80.507278,80.736244,80.736244,46829264925
2024-01-04,80.738029,82.263214,69.821976,71.272133,71.272133,85111879902
2024-01-05,71.269562,74.215858,70.380936,73.545738,73.545738,42818628249
2024-01-06,73.542526,73.831772,68.707352,70.879280,70.879280,42456975237
2024-01-07,70.896729,70.969467,66.633644,68.901131,68.901131,30596194035
2024-01-08,68.905312,70.174210,66.346825,66.600578,66.600578,26144253844
2024-01-09,66.605804,70.019241,62.027985,69.979424,69.979424,51644188314
2024-01-10,69.977676,70.102928,65.160728,67.008728,67.008728,46642490579
2024-01-11,67.016396,75.611336,66.923195,74.537262,74.537262,64912146211
2024-01-12,74.578445,79.313049,73.380936,77.037651,77.037651,73846454570
2024-01-13,77.027336,78.126228,69.987610,71.625435,71.625435,54564950375
2024-01-14,71.607819,73.542183,70.050674,73.092316,73.092316,26911842788
2024-01-15,73.090805,73.124733,69.426163,69.442955,69.442955,26710550219
2024-01-16,69.429298,71.786438,69.327087,70.012093,70.012093,26518276489
2024-01-17,70.000671,71.110779,68.990746,70.225044,70.225044,24381056132
2024-01-18,70.219124,70.657501,66.829163,67.296944,67.296944,35132508908
2024-01-19,67.299286,68.116333,64.602463,65.259552,65.259552,32095033541
2024-01-20,65.260452,66.095688,61.856743,63.255539,63.255539,40383088088
2024-01-21,63.258614,65.278610,62.481644,65.260910,65.260910,25541242601
2024-01-22,65.257774,67.018623,64.909210,65.031769,65.031769,20650069443
2024-01-23,65.047760,65.681854,61.205734,61.963120,61.963120,34942631700
2024-01-24,61.964993,63.429192,57.629414,60.264221,60.264221,36313117137
2024-01-25,61.363445,61.366657,59.653404,60.566193,60.566193,18897911808
