Date,Open,High,Low,Close,Adj Close,Volume
2023-10-25,78.550003,78.820000,75.889999,76.760002,76.760002,3607800
2023-10-26,76.730003,77.220001,75.440002,75.980003,75.980003,3429800
2023-10-27,75.900002,76.559998,71.550003,71.910004,71.910004,5440800
2023-10-30,71.879997,74.400002,71.800003,74.070000,74.070000,4228400
2023-10-31,72.910004,76.150002,72.650002,75.959999,75.959999,3777300
2023-11-01,75.220001,77.000000,74.620003,76.199997,76.199997,4139000
2023-11-02,64.349998,73.300003,62.549999,71.230003,71.230003,16648600
2023-11-03,73.089996,79.250000,73.042999,77.529999,77.529999,8877300
2023-11-06,78.040001,79.056999,71.699997,72.070000,72.070000,6003000
2023-11-07,72.220001,73.720001,71.339996,73.660004,73.660004,4003500
2023-11-08,73.650002,73.669998,70.112000,71.339996,71.339996,4526100
2023-11-09,71.739998,71.800003,68.949997,69.510002,69.510002,3651300
2023-11-10,69.599998,70.279999,67.849998,70.050003,70.050003,3971900
2023-11-13,69.589996,70.260002,67.620003,70.209999,70.209999,3170100
2023-11-14,73.620003,74.750000,72.989998,74.099998,74.099998,4445500
2023-11-15,74.459999,78.300003,74.209999,76.349998,76.349998,3954900
2023-11-16,76.150002,76.620003,74.180000,76.550003,76.550003,3108900
2023-11-17,77.150002,77.419998,74.779999,76.440002,76.440002,3157500
2023-11-20,76.800003,79.800003,76.010002,78.959999,78.959999,3543800
2023-11-21,77.080002,77.669998,75.900002,77.139999,77.139999,2714000
2023-11-22,78.059998,78.669998,76.834999,78.169998,78.169998,2203500
2023-11-24,78.660004,81.120003,77.769997,78.519997,78.519997,2153000
2023-11-27,78.360001,78.360001,75.660004,77.720001,77.720001,2960100
2023-11-28,77.320000,78.250000,75.839996,78.180000,78.180000,2240000
2023-11-29,78.949997,80.889999,78.849998,79.010002,79.010002,2569800
2023-11-30,79.629997,80.199997,77.519997,77.699997,77.699997,3315000
2023-12-01,76.580002,80.260002,74.500000,79.830002,79.830002,3952300
2023-12-04,79.559998,80.730003,77.660004,79.870003,79.870003,3172000
2023-12-05,78.300003,79.719002,77.699997,78.279999,78.279999,2160100
2023-12-06,78.970001,84.120003,77.639999,80.599998,80.599998,4404700
2023-12-07,80.489998,80.529999,77.400002,79.949997,79.949997,3477600
2023-12-08,79.160004,81.820000,78.760002,80.320000,80.320000,2930900
2023-12-11,79.940002,82.559998,79.769997,82.000000,82.000000,3858600
2023-12-12,81.239998,81.389999,76.410004,78.040001,78.040001,5207900
2023-12-13,76.000000,78.720001,73.250000,78.599998,78.599998,7960500
2023-12-14,88.470001,94.930000,83.730003,85.870003,85.870003,22300200
2023-12-15,87.029999,89.529999,85.400002,86.010002,86.010002,12732200
2023-12-18,85.870003,86.800003,83.599998,85.419998,85.419998,5815300
2023-12-19,86.410004,89.294998,84.800003,89.089996,89.089996,5932000
2023-12-20,88.930000,90.180000,86.120003,86.190002,86.190002,4503400
2023-12-21,87.500000,92.385002,86.680000,91.160004,91.160004,5337100
2023-12-22,92.000000,96.489998,91.949997,94.889999,94.889999,6170000
2023-12-26,96.389999,97.769997,94.342003,97.330002,97.330002,3852800
2023-12-27,98.470001,100.980003,97.362999,100.730003,100.730003,5413100
2023-12-28,101.599998,102.949997,97.910004,98.790001,98.790001,4561900
2023-12-29,98.610001,100.800003,98.019997,99.449997,99.449997,5202900
2024-01-02,99.879997,115.680000,99.400002,112.500000,112.500000,14530200
2024-01-03,112.510002,112.669998,107.580002,108.580002,108.580002,8351000
2024-01-04,109.010002,109.410004,105.510002,108.660004,108.660004,6284600
2024-01-05,107.769997,115.809998,106.500000,111.120003,111.120003,9209600
2024-01-08,111.470001,115.970001,108.620003,115.440002,115.440002,6011800
2024-01-09,113.879997,114.250000,108.875000,110.180000,110.180000,5099100
2024-01-10,110.000000,110.010002,106.650002,109.459999,109.459999,4082700
2024-01-11,108.610001,108.610001,105.529999,106.794998,106.794998,4015900
2024-01-12,107.000000,110.800003,105.879997,105.949997,105.949997,3869000
2024-01-16,104.309998,104.309998,97.519997,102.160004,102.160004,5930200
2024-01-17,98.300003,101.489998,97.610001,100.349998,100.349998,4584900
2024-01-18,100.010002,100.010002,96.650002,99.070000,99.070000,3781800
2024-01-19,98.430000,100.440002,97.080002,99.699997,99.699997,3732000
2024-01-22,100.250000,102.970001,98.599998,99.699997,99.699997,3403300
2024-01-23,100.500000,102.940002,99.540001,101.919998,101.919998,2818600
2024-01-24,103.199997,104.269997,101.010002,101.110001,101.110001,2593400
