Date,Open,High,Low,Close,Adj Close,Volume
2023-10-25,11.000000,11.200000,10.600000,10.850000,10.850000,259001685
2023-10-26,10.850000,10.950000,10.500000,10.750000,10.750000,163742432
2023-10-27,10.650000,11.050000,10.650000,10.900000,10.900000,207190392
2023-10-30,11.000000,11.950000,10.700000,11.650000,11.650000,361623422
2023-10-31,11.750000,12.200000,11.650000,11.850000,11.850000,321029390
2023-11-01,11.900000,13.550000,11.800000,12.800000,12.800000,972052999
2023-11-02,13.150000,13.850000,12.800000,13.750000,13.750000,643741830
2023-11-03,14.000000,14.350000,13.550000,13.750000,13.750000,619244987
2023-11-06,13.900000,14.050000,13.500000,13.550000,13.550000,170833667
2023-11-07,13.600000,14.000000,13.350000,13.850000,13.850000,254228187
2023-11-08,14.000000,14.100000,13.550000,13.650000,13.650000,148084393
2023-11-09,13.800000,14.100000,13.700000,13.900000,13.900000,212163600
2023-11-10,14.150000,14.450000,13.650000,13.700000,13.700000,249891022
2023-11-13,14.000000,14.050000,13.700000,13.950000,13.950000,104362588
2023-11-15,14.050000,14.200000,13.800000,14.050000,14.050000,163370284
2023-11-16,14.100000,14.800000,14.050000,14.400000,14.400000,312952258
2023-11-17,14.450000,14.800000,14.250000,14.550000,14.550000,255833442
2023-11-20,14.650000,15.050000,14.000000,14.150000,14.150000,359762952
2023-11-21,14.300000,14.350000,13.700000,13.850000,13.850000,210863398
2023-11-22,13.800000,13.850000,13.300000,13.500000,13.500000,207998055
2023-11-23,13.550000,13.800000,13.400000,13.600000,13.600000,168569500
2023-11-24,13.650000,13.750000,13.300000,13.350000,13.350000,128887582
2023-11-28,13.400000,13.600000,13.100000,13.250000,13.250000,138360228
2023-11-29,13.300000,13.450000,13.150000,13.200000,13.200000,127233494
2023-11-30,13.200000,13.400000,12.950000,13.050000,13.050000,617533424
2023-12-01,13.300000,13.550000,13.200000,13.250000,13.250000,181542248
2023-12-04,13.450000,13.500000,13.100000,13.150000,13.150000,219950343
2023-12-05,13.200000,13.400000,12.800000,13.050000,13.050000,258146151
2023-12-06,13.150000,13.150000,12.800000,12.850000,12.850000,143223567
2023-12-07,12.850000,13.550000,12.700000,13.200000,13.200000,239610072
2023-12-08,13.300000,13.350000,12.650000,12.900000,12.900000,237806590
2023-12-11,12.900000,13.400000,12.900000,13.150000,13.150000,298883455
2023-12-12,13.250000,13.300000,12.950000,13.150000,13.150000,208970536
2023-12-13,13.200000,13.600000,13.100000,13.200000,13.200000,369309542
2023-12-14,13.300000,14.200000,13.200000,13.950000,13.950000,414076096
2023-12-15,14.000000,14.250000,13.550000,14.050000,14.050000,354922019
2023-12-18,14.400000,14.500000,13.900000,14.100000,14.100000,370995029
2023-12-19,14.150000,14.450000,13.950000,14.000000,14.000000,278863922
2023-12-20,14.100000,14.400000,13.000000,13.100000,13.100000,491683002
2023-12-21,13.250000,13.750000,12.900000,13.650000,13.650000,292707751
2023-12-22,13.750000,14.000000,13.450000,13.600000,13.600000,223855223
2023-12-26,13.650000,13.750000,13.300000,13.350000,13.350000,328954630
2023-12-27,13.400000,13.500000,13.200000,13.450000,13.450000,139443887
2023-12-28,13.500000,13.600000,13.100000,13.250000,13.250000,169009935
2023-12-29,13.450000,16.250000,13.300000,16.000000,16.000000,615077628
2024-01-01,16.200001,18.400000,15.550000,17.000000,17.000000,710650453
2024-01-02,17.100000,17.799999,15.950000,16.049999,16.049999,21774200
2024-01-03,15.900000,16.450001,15.600000,15.850000,15.850000,598726485
2024-01-04,15.900000,17.200001,15.700000,16.799999,16.799999,535038360
2024-01-05,17.100000,17.650000,16.750000,17.100000,17.100000,686777577
2024-01-08,17.200001,17.650000,17.049999,17.150000,17.150000,289503212
2024-01-09,17.200001,17.500000,15.950000,16.200001,16.200001,387150359
2024-01-10,16.299999,16.450001,15.850000,16.150000,16.150000,202636184
2024-01-11,16.200001,16.350000,15.900000,16.049999,16.049999,121469596
2024-01-12,16.150000,16.200001,15.800000,15.850000,15.850000,122397017
2024-01-15,15.900000,16.700001,15.800000,16.500000,16.500000,213367109
2024-01-16,16.500000,16.549999,15.500000,15.750000,15.750000,392898345
2024-01-17,15.500000,15.750000,15.000000,15.100000,15.100000,383695346
2024-01-18,15.150000,15.400000,14.600000,15.100000,15.100000,282295356
2024-01-19,15.200000,15.450000,15.000000,15.100000,15.100000,230080440
2024-01-22,15.100000,15.100000,15.100000,15.100000,15.100000,0
2024-01-23,15.100000,15.250000,14.300000,14.400000,14.400000,289983221
2024-01-24,14.400000,15.000000,14.250000,14.900000,14.900000,432651784
